time,quarter,holiday,is_peak,text,code,temperature,humidity,windSpeed,cloud,load,meter
2025-06-01 15:15:00,61,4,0,阴,104,18,97,19,100,78.44103495279948,48.3665517171224
2025-06-01 15:30:00,62,4,0,阴,104,18,97,19,100,84.24632008870442,60.58494186401367
2025-06-01 15:45:00,63,4,0,阴,104,18,97,19,100,83.83620707194011,65.45321909586589
2025-06-01 16:00:00,64,4,0,阴,104,18,98,15,100,90.20138041178386,71.99195353190105
2025-06-01 16:15:00,65,4,0,阴,104,18,98,15,100,87.63792673746745,66.09540176391602
2025-06-01 16:30:00,66,4,0,阴,104,18,98,15,100,87.93907674153645,74.26068878173828
2025-06-01 16:45:00,67,4,0,阴,104,18,98,15,100,75.99678293863933,66.50207010904948
2025-06-01 17:00:00,68,4,0,雾,501,18,99,17,100,85.07965342203777,77.33701070149739
2025-06-01 17:15:00,69,4,0,雾,501,18,99,17,100,89.05045827229817,82.76643625895183
2025-06-01 17:30:00,70,4,0,雾,501,18,99,17,100,93.70103708902995,90.25839233398438
2025-06-01 17:45:00,71,4,0,雾,501,18,99,17,100,86.09540049235027,84.09356180826823
2025-06-01 18:00:00,72,4,0,小雨,305,18,99,19,100,83.07218170166016,81.39965565999348
2025-06-01 18:15:00,73,4,0,小雨,305,18,99,19,100,74.11413828531902,73.10873667399089
2025-06-01 18:30:00,74,4,0,小雨,305,18,99,19,100,85.79861704508464,85.19609069824219
2025-06-01 18:45:00,75,4,0,小雨,305,18,99,19,100,86.38988494873047,86.29482777913411
2025-06-01 19:00:00,76,4,0,小雨,305,17,99,12,100,90.8303451538086,90.8303451538086
2025-06-01 19:15:00,77,4,0,小雨,305,17,99,12,100,85.5224126180013,85.5224126180013
2025-06-01 19:30:00,78,4,0,小雨,305,17,99,12,100,76.58954111735027,76.58954111735027
2025-06-01 19:45:00,79,4,0,小雨,305,17,99,12,100,73.53896840413411,73.53896840413411
2025-06-01 20:00:00,80,4,0,小雨,305,17,100,8,100,94.34954071044922,94.34954071044922
2025-06-01 20:15:00,81,4,0,小雨,305,17,100,8,100,81.07126363118489,81.07126363118489
2025-06-01 20:30:00,82,4,0,小雨,305,17,100,8,100,90.58276112874348,90.58276112874348
2025-06-01 20:45:00,83,4,0,小雨,305,17,100,8,100,75.43310292561848,75.43310292561848
2025-06-01 21:00:00,84,4,0,小雨,305,17,100,8,100,79.12988535563152,79.12988535563152
2025-06-01 21:15:00,85,4,0,小雨,305,17,100,8,100,82.13712565104167,82.13712565104167
2025-06-01 21:30:00,86,4,0,小雨,305,17,100,8,100,89.8240254720052,89.8240254720052
2025-06-01 21:45:00,87,4,0,小雨,305,17,100,8,100,80.34264628092448,80.34264628092448
2025-06-01 22:00:00,88,4,0,小雨,305,17,99,11,100,91.94977060953777,91.94977060953777
2025-06-01 22:15:00,89,4,0,小雨,305,17,99,11,100,72.3590825398763,72.3590825398763
2025-06-01 22:30:00,90,4,0,小雨,305,17,99,11,100,75.04471079508464,75.04471079508464
2025-06-01 22:45:00,91,4,0,小雨,305,17,99,11,100,84.6571273803711,84.6571273803711
2025-06-01 23:00:00,92,4,0,雾,501,18,99,11,100,92.21356455485027,92.21356455485027
2025-06-01 23:15:00,93,4,0,雾,501,18,99,11,100,84.18333435058594,84.18333435058594
2025-06-01 23:30:00,94,4,0,雾,501,18,99,11,100,83.46517181396484,83.46517181396484
2025-06-01 23:45:00,95,4,0,雾,501,18,99,11,100,75.28586069742839,75.28586069742839
2025-06-02 00:00:00,0,4,0,雾,501,18,99,9,100,80.59976959228516,80.59976959228516
2025-06-02 00:15:00,1,4,0,雾,501,18,99,9,100,82.28942616780598,82.28942616780598
2025-06-02 00:30:00,2,4,0,雾,501,18,99,9,100,89.56735738118489,89.56735738118489
2025-06-02 00:45:00,3,4,0,雾,501,18,99,9,100,84.08758544921875,84.08758544921875
2025-06-02 01:00:00,4,4,0,雾,501,18,100,10,100,78.24149322509766,78.24149322509766
2025-06-02 01:15:00,5,4,0,雾,501,18,100,10,100,73.50149281819661,73.50149281819661
2025-06-02 01:30:00,6,4,0,雾,501,18,100,10,100,81.61011250813802,81.61011250813802
2025-06-02 01:45:00,7,4,0,雾,501,18,100,10,100,82.68712615966797,82.68712615966797
2025-06-02 02:00:00,8,4,0,雾,501,18,100,13,100,90.48103332519531,90.48103332519531
2025-06-02 02:15:00,9,4,0,雾,501,18,100,13,100,79.73436737060547,79.73436737060547
2025-06-02 02:30:00,10,4,0,雾,501,18,100,13,100,74.50620524088542,74.50620524088542
2025-06-02 02:45:00,11,4,0,雾,501,18,100,13,100,73.2055180867513,73.2055180867513
2025-06-02 03:00:00,12,4,0,小雨,305,18,100,11,100,85.05850474039714,85.05850474039714
2025-06-02 03:15:00,13,4,0,小雨,305,18,100,11,100,84.76080576578777,84.76080576578777
2025-06-02 03:30:00,14,4,0,小雨,305,18,100,11,100,85.20563252766927,85.20563252766927
2025-06-02 03:45:00,15,4,0,小雨,305,18,100,11,100,78.74425252278645,78.74425252278645
2025-06-02 04:00:00,16,4,0,小雨,305,18,100,5,100,71.66712443033855,71.66712443033855
2025-06-02 04:15:00,17,4,0,小雨,305,18,100,5,100,83.09747314453125,83.09747314453125
2025-06-02 04:30:00,18,4,0,小雨,305,18,100,5,100,83.30436706542969,83.30436706542969
2025-06-02 04:45:00,19,4,0,小雨,305,18,100,5,100,84.33298746744792,84.33298746744792
2025-06-02 05:00:00,20,4,0,中雨,306,18,100,12,100,87.32804616292317,87.00586191813152
2025-06-02 05:15:00,21,4,0,中雨,306,18,100,12,100,77.20344797770183,75.65804545084636
2025-06-02 05:30:00,22,4,0,中雨,306,18,100,12,100,75.41678110758464,71.06160990397136
2025-06-02 05:45:00,23,4,0,中雨,306,18,100,12,100,84.55505625406902,79.55045827229817
2025-06-02 06:00:00,24,4,0,小雨,305,18,100,11,100,87.40310414632161,78.34965515136719
2025-06-02 06:15:00,25,4,0,小雨,305,18,100,11,100,86.28609212239583,74.5960922241211
2025-06-02 06:30:00,26,4,0,小雨,305,18,100,11,100,84.98942565917969,74.58873494466145
2025-06-02 06:45:00,27,4,0,小雨,305,18,100,11,100,72.27988688151042,56.9862060546875
2025-06-02 07:00:00,28,4,0,中雨,306,18,100,10,100,77.01241302490234,56.76482645670573
2025-06-02 07:15:00,29,4,0,中雨,306,18,100,10,100,82.32908121744792,54.80471165974935
2025-06-02 07:30:00,30,4,0,中雨,306,18,100,10,100,84.83769989013672,47.35517247517904
2025-06-02 07:45:00,31,4,0,中雨,306,18,100,10,100,85.3574701944987,44.54045867919922
2025-06-02 08:00:00,32,4,1,小雨,305,18,100,25,100,81.34448496500652,33.92620658874512
2025-06-02 08:15:00,33,4,1,小雨,305,18,100,25,100,73.47103627522786,31.501609802246094
2025-06-02 08:30:00,34,4,1,小雨,305,18,100,25,100,85.59241231282552,30.998390197753906
2025-06-02 08:45:00,35,4,1,小雨,305,18,100,25,100,85.99666595458984,48.773563385009766
2025-06-02 09:00:00,36,4,1,小雨,305,18,99,19,100,86.92356618245442,25.693449020385742
2025-06-02 09:15:00,37,4,1,小雨,305,18,99,19,100,88.25000254313152,33.909080505371094
2025-06-02 09:30:00,38,4,1,小雨,305,18,99,19,100,75.97161102294922,13.450459480285645
2025-06-02 09:45:00,39,4,1,小雨,305,18,99,19,100,78.53586324055989,17.961724599202473
2025-06-02 10:00:00,40,4,1,小雨,305,18,99,20,100,85.72482808430989,16.313793500264484
2025-06-02 10:15:00,41,4,1,小雨,305,18,99,20,100,90.21942392985027,18.682758967081707
2025-06-02 10:30:00,42,4,1,小雨,305,18,99,20,100,87.53528849283855,12.323793093363443
2025-06-02 10:45:00,43,4,1,小雨,305,18,99,20,100,81.99057261149089,12.652988831202189
2025-06-02 11:00:00,44,4,1,雾,501,18,98,16,100,83.06586201985677,11.479770024617514
2025-06-02 11:15:00,45,4,1,雾,501,18,98,16,100,80.79275767008464,14.709310213724772
2025-06-02 11:30:00,46,4,1,雾,501,18,98,16,100,95.37999725341797,17.317585945129395
2025-06-02 11:45:00,47,4,1,雾,501,18,98,16,100,85.61885070800781,19.56114927927653
2025-06-02 12:00:00,48,4,1,阴,104,19,94,16,100,93.75241343180339,11.219885190327963
2025-06-02 12:15:00,49,4,1,阴,104,19,94,16,100,80.75160725911458,14.603103637695312
2025-06-02 12:30:00,50,4,1,阴,104,19,94,16,100,78.41505686442058,12.124022881189982
2025-06-02 12:45:00,51,4,1,阴,104,19,94,16,100,90.54793294270833,18.521034558614094
2025-06-02 13:00:00,52,4,1,阴,104,19,91,15,100,86.97551727294922,12.693563461303711
2025-06-02 13:15:00,53,4,1,阴,104,19,91,15,100,88.37861887613933,21.09413782755534
2025-06-02 13:30:00,54,4,1,阴,104,19,91,15,100,88.03586069742839,15.796321868896484
2025-06-02 13:45:00,55,4,1,阴,104,19,91,15,100,74.45919545491536,18.809885025024414
2025-06-02 14:00:00,56,4,1,阴,104,19,94,17,100,86.3590799967448,18.412068367004395
2025-06-02 14:15:00,57,4,1,阴,104,19,94,17,100,83.81298828125,22.88919512430827
2025-06-02 14:30:00,58,4,1,阴,104,19,94,17,100,88.27011362711589,18.52896499633789
2025-06-02 14:45:00,59,4,1,阴,104,19,94,17,100,91.6681620279948,27.498965581258137
2025-06-02 15:00:00,60,4,1,雾,501,18,97,15,100,82.40747324625652,23.153563499450684
2025-06-02 15:15:00,61,4,1,雾,501,18,97,15,100,80.53402201334636,42.39942487080892
2025-06-02 15:30:00,62,4,1,雾,501,18,97,15,100,78.51976776123047,51.467699686686196
2025-06-02 15:45:00,63,4,1,雾,501,18,97,15,100,88.92034403483073,48.445518493652344
2025-06-02 16:00:00,64,4,1,阴,104,19,93,8,100,92.76609293619792,36.410804748535156
2025-06-02 16:15:00,65,4,1,阴,104,19,93,8,100,92.4547119140625,41.797587076822914
2025-06-02 16:30:00,66,4,1,阴,104,19,93,8,100,80.1866683959961,39.42770258585612
2025-06-02 16:45:00,67,4,1,阴,104,19,93,8,100,85.05091857910156,53.65195337931315
2025-06-02 17:00:00,68,4,1,阴,104,18,94,10,100,90.45839182535808,61.921722412109375
2025-06-02 17:15:00,69,4,1,阴,104,18,94,10,100,96.92632293701172,59.40310541788737
2025-06-02 17:30:00,70,4,0,阴,104,18,94,10,100,89.1113789876302,63.321380615234375
2025-06-02 17:45:00,71,4,0,阴,104,18,94,10,100,87.8717269897461,67.28264617919922
2025-06-02 18:00:00,72,4,0,阴,104,18,94,9,93,73.82172393798828,58.230690002441406
2025-06-02 18:15:00,73,4,0,阴,104,18,94,9,93,79.65091959635417,64.25241216023763
2025-06-02 18:30:00,74,4,0,阴,104,18,94,9,93,87.14160664876302,69.02792994181316
2025-06-02 18:45:00,75,4,0,阴,104,18,94,9,93,84.67207336425781,70.62425486246745
2025-06-02 19:00:00,76,4,0,阴,104,18,95,8,97,83.08172353108723,77.89862060546875
2025-06-02 19:15:00,77,4,0,阴,104,18,95,8,97,81.3944803873698,81.3944803873698
2025-06-02 19:30:00,78,4,0,阴,104,18,95,8,97,73.10183970133464,73.10183970133464
2025-06-02 19:45:00,79,4,0,阴,104,18,95,8,97,86.12816111246745,86.12816111246745
2025-06-02 20:00:00,80,4,0,阴,104,18,97,6,100,81.30379486083984,81.30379486083984
2025-06-02 20:15:00,81,4,0,阴,104,18,97,6,100,85.05034637451172,85.05034637451172
2025-06-02 20:30:00,82,4,0,阴,104,18,97,6,100,80.48275756835938,80.48275756835938
2025-06-02 20:45:00,83,4,0,阴,104,18,97,6,100,77.76528422037761,77.76528422037761
2025-06-02 21:00:00,84,4,0,阴,104,18,97,1,91,74.93022918701172,74.93022918701172
2025-06-02 21:15:00,85,4,0,阴,104,18,97,1,91,88.30322011311848,88.30322011311848
2025-06-02 21:30:00,86,4,0,阴,104,18,97,1,91,81.99402364095052,81.99402364095052
2025-06-02 21:45:00,87,4,0,阴,104,18,97,1,91,86.1881612141927,86.1881612141927
2025-06-02 22:00:00,88,4,0,雾,501,18,97,2,10,81.00218454996745,81.00218454996745
2025-06-02 22:15:00,89,4,0,雾,501,18,97,2,10,72.9831034342448,72.9831034342448
2025-06-02 22:30:00,90,4,0,雾,501,18,97,2,10,86.01356252034505,86.01356252034505
2025-06-02 22:45:00,91,4,0,雾,501,18,97,2,10,88.65252939860027,88.65252939860027
2025-06-02 23:00:00,92,4,0,雾,501,18,98,2,5,85.5047124226888,85.5047124226888
2025-06-02 23:15:00,93,4,0,雾,501,18,98,2,5,89.86068725585938,89.86068725585938
2025-06-02 23:30:00,94,4,0,雾,501,18,98,2,5,77.03666432698567,77.03666432698567
2025-06-02 23:45:00,95,4,0,雾,501,18,98,2,5,73.90011596679688,73.90011596679688
2025-06-03 00:00:00,0,1,0,雾,501,17,99,3,7,98.57954406738281,315.3197733561198
2025-06-03 00:15:00,1,1,0,雾,501,17,99,3,7,93.17585754394531,331.41148885091144
2025-06-03 00:30:00,2,1,0,雾,501,17,99,3,7,97.80872599283855,336.1834411621094
2025-06-03 00:45:00,3,1,0,雾,501,17,99,3,7,93.75758361816406,332.14263916015625
2025-06-03 01:00:00,4,1,0,雾,501,17,100,5,10,86.46976216634114,324.98241170247394
2025-06-03 01:15:00,5,1,0,雾,501,17,100,5,10,86.85689544677734,325.4120686848958
2025-06-03 01:30:00,6,1,0,雾,501,17,100,5,10,98.38183848063152,336.89564005533856
2025-06-03 01:45:00,7,1,0,雾,501,17,100,5,10,91.76113382975261,330.3128662109375
2025-06-03 02:00:00,8,1,0,雾,501,16,100,3,10,103.08873494466145,341.24505615234375
2025-06-03 02:15:00,9,1,0,雾,501,16,100,3,10,85.92125956217448,324.52930704752606
2025-06-03 02:30:00,10,1,0,雾,501,16,100,3,10,86.5873540242513,325.15517171223956
2025-06-03 02:45:00,11,1,0,雾,501,16,100,3,10,97.49941762288411,336.06264241536456
2025-06-03 03:00:00,12,1,0,雾,501,16,100,1,10,92.93115234375,331.49436442057294
2025-06-03 03:15:00,13,1,0,雾,501,16,100,1,10,98.00011698404948,336.1771240234375
2025-06-03 03:30:00,14,1,0,雾,501,16,100,1,10,101.53584543863933,340.09217325846356
2025-06-03 03:45:00,15,1,0,雾,501,16,100,1,10,83.37586212158203,321.9011535644531
2025-06-03 04:00:00,16,1,0,雾,501,15,100,2,10,91.08195241292317,329.6968994140625
2025-06-03 04:15:00,17,1,0,雾,501,15,100,2,10,93.0822982788086,331.6547139485677
2025-06-03 04:30:00,18,1,0,雾,501,15,100,2,10,112.61964670817058,351.1920674641927
2025-06-03 04:45:00,19,1,0,雾,501,15,100,2,10,109.95228576660156,347.7013753255208
2025-06-03 05:00:00,20,1,0,雾,501,16,100,5,10,107.79562377929688,342.45241292317706
2025-06-03 05:15:00,21,1,0,雾,501,16,100,5,10,102.62022908528645,274.00804646809894
2025-06-03 05:30:00,22,1,0,雾,501,16,100,5,10,103.47816467285156,255.01839701334634
2025-06-03 05:45:00,23,1,0,雾,501,16,100,5,10,102.00402069091797,245.53459676106772
2025-06-03 06:00:00,24,1,0,雾,501,18,100,10,10,99.17471313476562,98.16781489054362
2025-06-03 06:15:00,25,1,0,雾,501,18,100,10,10,95.85298665364583,48.207586924235024
2025-06-03 06:30:00,26,1,0,雾,501,18,100,10,10,86.04873402913411,23.563103675842285
2025-06-03 06:45:00,27,1,0,雾,501,18,100,10,10,85.72724151611328,5.4873561064402265
2025-06-03 07:00:00,28,1,0,雾,501,20,88,12,5,103.68000030517578,4.353562831878662
2025-06-03 07:15:00,29,1,0,雾,501,20,88,12,5,88.26287587483723,-29.327011744181316
2025-06-03 07:30:00,30,1,0,雾,501,20,88,12,5,90.75804901123047,-44.728275299072266
2025-06-03 07:45:00,31,1,0,雾,501,20,88,12,5,83.00747172037761,-69.2383918762207
2025-06-03 08:00:00,32,1,1,晴,100,21,79,10,0,169.9878158569336,-0.5270115534464518
2025-06-03 08:15:00,33,1,1,晴,100,21,79,10,0,489.1974690755208,343.16620381673175
2025-06-03 08:30:00,34,1,1,晴,100,21,79,10,0,552.4680582682291,467.4822998046875
2025-06-03 08:45:00,35,1,1,晴,100,21,79,10,0,470.4514973958333,352.79897054036456
2025-06-03 09:00:00,36,1,1,晴,100,23,72,9,0,442.23218790690106,292.1138000488281
2025-06-03 09:15:00,37,1,1,晴,100,23,72,9,0,430.2175801595052,239.81539916992188
2025-06-03 09:30:00,38,1,1,晴,100,23,72,9,0,459.64609781901044,268.8728739420573
2025-06-03 09:45:00,39,1,1,晴,100,23,72,9,0,447.51955159505206,250.24310302734375
2025-06-03 10:00:00,40,1,1,晴,100,25,64,14,0,440.6636657714844,205.13988240559897
2025-06-03 10:15:00,41,1,1,晴,100,25,64,14,0,446.9287414550781,204.57747395833334
2025-06-03 10:30:00,42,1,1,晴,100,25,64,14,0,447.1569010416667,203.16172790527344
2025-06-03 10:45:00,43,1,1,晴,100,25,64,14,0,423.5170084635417,177.9594268798828
2025-06-03 11:00:00,44,1,1,晴,100,26,55,10,0,429.3465576171875,181.86356099446616
2025-06-03 11:15:00,45,1,1,晴,100,26,55,10,0,444.58355712890625,199.38471476236978
2025-06-03 11:30:00,46,1,1,晴,100,26,55,10,0,394.3913879394531,149.47551981608072
2025-06-03 11:45:00,47,1,1,晴,100,26,55,10,0,388.0583902994792,144.74000040690103
2025-06-03 12:00:00,48,1,1,晴,100,27,52,4,8,372.9322916666667,129.75792948404947
2025-06-03 12:15:00,49,1,1,晴,100,27,52,4,8,356.7372334798177,113.99183909098308
2025-06-03 12:30:00,50,1,1,晴,100,27,52,4,8,359.43907674153644,116.84574635823567
2025-06-03 12:45:00,51,1,1,晴,100,27,52,4,8,378.4286295572917,156.95092264811197
2025-06-03 13:00:00,52,1,1,晴,100,28,49,10,10,447.72735595703125,267.4243621826172
2025-06-03 13:15:00,53,1,1,晴,100,28,49,10,10,429.4503479003906,323.4070129394531
2025-06-03 13:30:00,54,1,1,晴,100,28,49,10,10,435.6817118326823,350.6509094238281
2025-06-03 13:45:00,55,1,1,晴,100,28,49,10,10,423.70102945963544,302.1667785644531
2025-06-03 14:00:00,56,1,1,多云,101,29,47,7,10,450.01999918619794,27.89885075887044
2025-06-03 14:15:00,57,1,1,多云,101,29,47,7,10,446.6737874348958,26.0308043162028
2025-06-03 14:30:00,58,1,1,多云,101,29,47,7,10,445.8020731608073,22.27298863728841
2025-06-03 14:45:00,59,1,1,多云,101,29,47,7,10,451.54046630859375,22.57643699645996
2025-06-03 15:00:00,60,1,1,多云,101,29,48,9,10,437.8518371582031,24.343448003133137
2025-06-03 15:15:00,61,1,1,多云,101,29,48,9,10,447.7827555338542,20.702068328857422
2025-06-03 15:30:00,62,1,1,多云,101,29,48,9,10,455.45701090494794,27.46218427022298
2025-06-03 15:45:00,63,1,1,多云,101,29,48,9,10,442.6303405761719,26.86023012797038
2025-06-03 16:00:00,64,1,1,阴,104,29,46,7,10,444.3716125488281,24.022184371948242
2025-06-03 16:15:00,65,1,1,阴,104,29,46,7,10,466.9640299479167,27.331839243570965
2025-06-03 16:30:00,66,1,1,阴,104,29,46,7,10,420.2958475748698,24.436091740926106
2025-06-03 16:45:00,67,1,1,阴,104,29,46,7,10,429.70045979817706,28.512643178304035
2025-06-03 17:00:00,68,1,1,阴,104,28,48,10,10,424.8018290201823,21.952298482259113
2025-06-03 17:15:00,69,1,1,阴,104,28,48,10,10,399.1795349121094,23.018965403238933
2025-06-03 17:30:00,70,1,0,阴,104,28,48,10,10,357.5631103515625,21.80597750345866
2025-06-03 17:45:00,71,1,0,阴,104,28,48,10,10,342.84459431966144,22.83712641398112
2025-06-03 18:00:00,72,1,0,阴,104,26,59,7,91,314.6432291666667,31.554942448933918
2025-06-03 18:15:00,73,1,0,阴,104,26,59,7,91,338.3418477376302,312.0828857421875
2025-06-03 18:30:00,74,1,0,阴,104,26,59,7,91,330.4590759277344,326.85838826497394
2025-06-03 18:45:00,75,1,0,阴,104,26,59,7,91,326.2622884114583,324.9497578938802
2025-06-03 19:00:00,76,1,0,雾,501,24,77,3,91,335.0584004720052,334.75828043619794
2025-06-03 19:15:00,77,1,0,雾,501,24,77,3,91,317.6048278808594,317.6048278808594
2025-06-03 19:30:00,78,1,0,雾,501,24,77,3,91,315.6370137532552,315.6370137532552
2025-06-03 19:45:00,79,1,0,雾,501,24,77,3,91,314.92274983723956,314.92274983723956
2025-06-03 20:00:00,80,1,0,雾,501,23,81,4,91,321.4358622233073,321.4358622233073
2025-06-03 20:15:00,81,1,0,雾,501,23,81,4,91,288.5094248453776,288.5094248453776
2025-06-03 20:30:00,82,1,0,雾,501,23,81,4,91,170.39540100097656,170.39540100097656
2025-06-03 20:45:00,83,1,0,雾,501,23,81,4,91,172.58873494466147,172.58873494466147
2025-06-03 21:00:00,84,1,0,雾,501,22,80,7,91,170.50299072265625,170.50299072265625
2025-06-03 21:15:00,85,1,0,雾,501,22,80,7,91,164.52942911783853,164.52942911783853
2025-06-03 21:30:00,86,1,0,雾,501,22,80,7,91,161.03425089518228,161.03425089518228
2025-06-03 21:45:00,87,1,0,雾,501,22,80,7,91,159.2118377685547,159.2118377685547
2025-06-03 22:00:00,88,1,0,雾,501,23,81,6,10,151.49080912272134,151.49080912272134
2025-06-03 22:15:00,89,1,0,雾,501,23,81,6,10,146.15724182128906,146.15724182128906
2025-06-03 22:30:00,90,1,0,雾,501,23,81,6,10,160.5467783610026,160.5467783610026
2025-06-03 22:45:00,91,1,0,雾,501,23,81,6,10,155.88563028971353,155.88563028971353
2025-06-03 23:00:00,92,1,0,雾,501,23,80,9,10,151.1539103190104,151.1539103190104
2025-06-03 23:15:00,93,1,0,雾,501,23,80,9,10,147.7605743408203,147.7605743408203
2025-06-03 23:30:00,94,1,0,雾,501,23,80,9,10,133.33747355143228,133.33747355143228
2025-06-03 23:45:00,95,1,0,雾,501,23,80,9,10,152.79574584960938,152.79574584960938
